"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","586_15 YG D-A","530_30 Blue C-A","Time"
98653.4,62757,103022,79462.8,62057,83917.6,654.5,19188.7,2.622
149154,98097,99645.8,79212.2,64269,80773.8,734.58,25723.4,2.623
128334,88540,94991,89823.6,76181,77272.3,753.83,42308.6,2.623
148089,98958,98073.5,80706.2,70615,74901.4,833.14,23427.4,2.623
137075,101963,88103.7,52813.4,45830,75522.2,291.83,20084.4,2.624
99096.3,67002,96928.1,69250.3,60270,75301,709.17,33645.6,2.624
124410,78020,104503,76995.4,65152,77449.2,593.67,48106.1,2.624
80731.5,58659,90196.2,47664.7,41819,74697,734.58,12469,2.624
101750,73521,90698.9,88147.4,69829,82728.2,608.3,32827.7,2.624
93912.3,62960,97754.7,68415.1,58704,76377.3,663.74,37335.6,2.624
106964,72281,96982.4,48377.5,42452,74683.6,543.62,20893,2.625
134830,87437,101058,70823.5,61312,75702.8,689.15,19577.5,2.625
94737.9,66004,94066.2,44534.9,37612,77598.6,442.75,17586.7,2.625
108187,71701,98884.7,66584.9,58677,74368.3,482.02,40898.2,2.626
84684.8,62069,89415.1,41614.6,35757,76271.8,1171.94,17121.6,2.626
120531,85775,92090.8,44264.9,37538,77280.2,478.94,25094.2,2.626
74332.8,50645,96188.6,62977.7,52377,78800,668.36,36559.4,2.627
129949,90824,93767.8,55808.6,49052,74563.2,419.65,11634.5,2.627
87762.6,62541,91965.4,37519.2,33776,72799,281.82,15997.7,2.627
129603,91375,92954,54249.8,47532,74798.4,807.73,23098.3,2.629
111823,69653,105214,46979.3,37081,83030,485.87,35856,2.629
86548.5,54178,104693,76037,65274,76342.2,662.2,34929.4,2.629
132004,85255,101473,86539,71963,78810.2,927.85,40644.7,2.629
91686.4,68012,88348.5,44769.6,39176,74893.3,251.79,28162.8,2.629
145871,99302,96269.8,73195.9,64446,74433.9,559.79,45191.5,2.629
93589.8,63199,97050.6,52023.6,45090,75613.6,361.9,16609,2.629
102431,69573,96487.1,53644.3,47265,74381.3,367.29,14674.3,2.63
119170,80010,97611.8,63333.4,53319,77845,478.94,38429.3,2.63
129548,90033,94299.5,96395,80754,78229.5,731.5,25432.6,2.631
120294,82058,96073.2,100321,82295,79891.3,1088.01,24673.7,2.631
83719,61081,89825.2,43812.7,39316,73031.6,276.43,16945.9,2.631
123163,88810,90886.2,63148.3,56851,72795.4,661.43,26416.8,2.631
78220.8,55217,92838.8,56679.1,49890,74454.3,496.65,21165.1,2.632
96721.3,69200,91600.1,42143,37900,72873,447.37,15242.4,2.633
146220,101174,94714.9,66237.8,57170,75930.8,725.34,31655.5,2.633
113548,77266,96310,65745.4,55006,78331.2,557.48,26026.6,2.634
64579.8,48549,87175.9,44635.7,39261,74507.6,408.1,33678.7,2.635
130829,86882,98686,68453.3,58341,76895.4,458.15,37134.7,2.635
124465,84396,96650.5,68155.2,58472,76389,646.8,28475.3,2.635
82018.6,60807,88397.2,40055,35083,74823.9,327.25,15534,2.635
88590.1,61513,94383.9,38095.9,33348,74866.7,266.42,21364.6,2.636
115302,84621,89297.2,36662.4,33552,71611.4,640.64,29535.1,2.636
151348,89838,110407,97605.4,79511,80450.1,1035.65,77292.7,2.637
140346,98757,93134.5,52941.6,47485,73066.9,448.91,18858.2,2.637
98239.4,64774,99395,71345.5,62190,75184.1,769.23,41944.3,2.637
156291,105481,97104.7,86020.6,73140,77077.4,475.09,29319.1,2.637
104641,73270,93595.9,45126.7,38314,77189.1,224.07,23040.7,2.637
102302,76005,88210.9,31278.2,27917,73426.6,217.91,22789.4,2.637
70101.1,50481,91007.4,39510,35053,73868.9,214.83,18151.9,2.637
106160,62531,111262,83418.5,65808,83073.7,546.7,38080.8,2.637
146618,98409,97640.8,83307.6,68621,79562.3,689.92,30996,2.638
90008.3,56442,104511,76071.6,65971,75570,627.55,62457.1,2.638
122575,87245,92074.7,59852.9,53262,73645.7,463.54,31361.8,2.639
89980.8,62835,93848.7,55735.9,49503,73787.6,911.68,21285.4,2.639
94092.2,61729,99895.1,61485.8,51941,77579.1,420.42,31091.8,2.639
104508,73246,93506.9,45566.6,40967,72894.2,353.43,25362,2.64
89842.6,52165,112871,86663.5,70829,80187.2,784.63,29879.3,2.64
123344,71840,112520,115911,92752,81899.8,851.62,61269.1,2.64
85900.2,61076,92172.9,46010.9,39644,76061.2,316.47,7499.52,2.641
132634,95265,91243.6,55530.7,47618,76426.2,644.49,18416.2,2.641
136516,103689,86284,45452.9,40484,73579.7,549.01,42643.4,2.641
125402,85412,96219.7,62671,53356,76977.4,267.19,21112.6,2.642
98205.4,62803,102479,55040.4,47419,76069.2,438.9,31659.8,2.643
103530,74737,90784.5,63164.2,52353,79069.5,711.48,47531.5,2.643
92633.6,72153,84138.4,26884.8,24340,72387.9,170.94,8591.04,2.643
96527.4,60216,105055,57507.8,46641,80805.2,286.44,22769.3,2.643
99936.6,69887,93714.8,40430.9,35532,74571.6,185.57,11825.3,2.644
80880,51512,102899,61430.4,51660,77930.8,612.15,32190.5,2.644
141834,97041,95786.4,62245.4,52665,77457.8,820.05,51769.4,2.644
131151,81749,105141,75332.2,62685,78758.4,580.58,35172,2.645
127837,82490,101563,69283.4,58858,77144.3,666.82,22641.1,2.645
157118,107536,95753,67548.2,58744,75358.2,673.75,24983.3,2.645
109899,77671,92728.7,50199.1,44223,74392.3,435.82,28909.4,2.645
140931,89596,103086,64640.2,55221,76714.6,792.33,24504.5,2.646
92470.4,65953,91885.7,45880.6,40737,73810.8,440.44,23166,2.646
111548,77900,93843.1,71667.4,62764,74832.6,589.82,25492.3,2.647
82256.6,52207,103258,63743,54783,76254.8,624.47,15307.2,2.647
122002,78700,101595,71442,59345,78895,731.5,20817.4,2.647
88921.6,66449,87699.8,54015.1,48561,72896.7,512.05,21225.6,2.648
135276,100021,88635.5,59311.4,52125,74571.4,657.58,45931.7,2.648
106462,70135,99481,87961,73467,78465.3,532.07,37975.7,2.65
93047.7,61593,99004.3,51570.7,44964,75165.4,272.58,31300.6,2.651
72331.5,52597,90125.3,38482.6,34601,72887.9,58.52,17580.2,2.651
94618.9,77297,80222.3,29464.6,27085,71293.7,286.44,9308.88,2.651
105832,71653,96797.4,55265.8,47325,76532.4,617.54,54092.2,2.651
145988,96295,99356.2,68917.7,58799,76814,416.57,43421,2.651
87357.4,63355,90364.7,66547.4,56982,76537.4,441.98,27653.8,2.652
131961,97109,89056.6,56934.7,49965,74677.8,482.79,24819.1,2.652
136972,82432,108897,69805.4,57112,80101.7,497.42,44457.8,2.652
121693,91273,87378.5,47841.8,42093,74486.6,435.05,17214.5,2.652
134972,90132,98139.8,57656.9,50552,74746.8,368.83,24570,2.653
90802.6,64064,92888.9,47538,39996,77894.1,445.83,14780.2,2.653
89980.8,66030,89307.6,38629.4,33955,74558.1,458.92,34768.8,2.653
84923.5,58744,94742.4,39739,34965,74484,140.14,14499.4,2.653
99118.1,68672,94591.7,56108.2,49624,74099.3,258.72,21242.9,2.653
94738.6,60592,102469,64407.6,54403,77588,505.89,33379.9,2.654
88167.7,65193,88631.6,57546,52564,71747.5,689.15,13630.3,2.654
85984.6,62309,90437.8,42881.8,38701,72615.7,361.13,16829.3,2.654
161176,103696,101864,84884.4,67752,82108,687.61,22271.8,2.654
118173,75793,102181,96238.1,80125,78715.2,748.44,37482.5,2.654
80094.7,60348,86980.3,34311.6,29841,75354.2,302.61,26899.2,2.655
70222.1,50164,91740.6,47864.2,41480,75622.6,751.52,21810.2,2.655
135186,93311,94946.4,70269.8,62066,74198.5,552.09,16987.7,2.655
85001.6,55881,99688,37742.4,32532,76032.4,559.79,12997.4,2.655
134330,91785,95914,57141.4,49044,76356.3,522.06,15603.1,2.655
124659,97968,83391.2,56149.2,48616,75691,397.32,30453.8,2.656
64746.9,38938,108975,42798.2,36503,76838.2,284.9,23631.1,2.657
139225,98281,92838.3,67289.8,57549,76628.7,616.77,26329.7,2.657
100675,77217,85445.6,89870.4,69813,84364.6,719.95,22309.2,2.658
76339.8,46888,106701,50030.6,42481,77182.9,424.27,29468.9,2.658
67171.2,45036,97746.9,58997.5,49441,78203.5,399.63,39850.6,2.658
131148,88696,96902.7,95299.2,80209,77865.7,766.15,39044.9,2.658
92639.4,68356,88817.6,55588.3,50220,72541.5,476.63,22887.4,2.658
87974.4,64804,88968.1,44305.9,39636,73257.5,284.13,21057.1,2.658
120107,74616,105491,66648.2,56757,76957.2,822.36,12931.2,2.658
95616,71015,88239,47719.4,41295,75731.7,296.45,21669.1,2.659
114203,72343,103457,82862.6,69387,78263.7,624.47,28329.1,2.659
72824.3,48171,99076.5,58409.3,48998,78123.8,784.63,30654.7,2.659
119841,84804,92612.6,74403.4,63756,76480.6,735.35,42863,2.659
91861.8,60085,100196,70159.7,60553,75933.2,603.68,34639.9,2.66
79774.1,49509,105598,56127.6,47517,77411.8,517.44,17868.2,2.66
96382.7,57474,109903,63803.5,51802,80719.4,612.15,28003.7,2.66
101713,70248,94890.7,86678.6,72588,78257.7,406.56,24872.4,2.661
110950,79197,91812.1,46025.3,40960,73640.4,596.75,37896.5,2.661
112541,76262,96712.3,68811.8,59278,76076.3,542.08,31180.3,2.661
89306.2,60586,96602.7,41334.5,31539,85890.4,383.46,17420.4,2.661
123498,87721,92264.6,45388.8,40500,73446.9,220.99,24624.7,2.662
73491.2,48281,99756,68501.5,55460,80946.9,576.73,43107.1,2.662
132888,87853,99130.7,66135.6,56720,76415.1,372.68,16485.1,2.662
122433,84316,95163.3,56056.3,49313,74497.7,494.34,26405.3,2.662
106749,75157,93083.7,46036.1,40525,74448.4,468.16,15550.6,2.662
57579.5,38692,97527.4,69101.3,60476,74883,903.21,15272.6,2.663
86080.6,60761,92845.4,68882.4,56596,79763.2,763.07,29882.2,2.663
67403.5,47220,93548.4,47000.9,40264,76501.3,358.82,21395.5,2.663
97539.2,61696,103610,69809.8,59192,77291.8,578.27,27835.2,2.663
95069.4,64755,96216.1,87601,76447,75098,937.09,16596,2.663
94842.9,70517,88143.6,28930.3,25273,75019.9,80.08,15131.5,2.663
132765,93421,93136.6,70626.2,62992,73478.6,409.64,32122.8,2.665
124626,81888,99739.7,67577,59016,75042.9,477.4,28867,2.665
78659.8,53584,96205,56086.6,47332,77657.6,396.55,35892.7,2.665
96931.2,62709,101301,64732.3,53469,79341.3,620.62,24746.4,2.665
79089.3,58842,88086.7,44038.8,37898,76155.1,345.73,20200.3,2.666
102791,70929,94975.5,60760.1,53173,74887.1,310.31,31411.4,2.666
81760.6,59534,90003.4,35426.2,31495,73716.1,303.38,11969.3,2.667
164193,112310,95811.3,70115,58906,78006.6,735.35,22515.1,2.667
96789.8,68788,92214,47170.8,41904,73773,533.61,11938.3,2.668
140241,97132,94622.3,90835.2,76049,78278.2,425.04,56889.4,2.668
87733.1,59852,96064.9,65767,57541,74904.9,562.87,14310.7,2.669
76708.5,46613,107849,84795.1,68985,80555.7,595.21,44898.5,2.669
106708,67808,103132,85847.8,66196,84991.8,498.19,32351.8,2.669
107693,73742,95708.8,54499.7,47805,74713.8,375.76,21595.7,2.67
92807.7,67632,89931.5,40466.2,36260,73138.2,385.77,16048.1,2.67
107403,71545,98382.2,60593.8,50313,78927.4,502.04,33446.2,2.671
134950,86072,102752,73153.4,63045,76043.8,535.92,18391.7,2.671
139889,102056,89830.9,80439.8,72549,72664.1,572.11,25403,2.671
119247,83804,93252.8,53599,47909,73319.5,217.14,24560.6,2.671
137770,92356,97762,99298.1,82296,79075.5,996.38,30736.1,2.672
119338,72054,108543,89848.1,75098,78408,438.13,36753.8,2.672
117612,75056,102694,64685.5,55460,76437.6,539,30983.8,2.672
101967,75357,88677.8,44570.2,40272,72530.5,432.74,16753,2.672
75045.1,51512,95476,50809,43036,77372.8,175.56,20651.8,2.672
97016.3,62950,101002,69833.5,55846,81950.5,563.64,41496.5,2.672
90098.6,61308,96312.1,39599.3,34872,74420.1,861.63,11728.1,2.672
143571,96023,97987.4,82745.3,67107,80808.2,562.87,41202,2.673
75459.8,52803,93656.3,63724.3,55595,75118.9,415.03,28129.7,2.673
117212,83021,92526.2,63272.2,55792,74322.6,669.9,16019.3,2.673
147848,97936,98935.9,76623.1,64380,77999,607.53,39512.9,2.673
93578.9,62796,97662,51225.8,44769,74988,559.02,14574.2,2.673
94222.7,67143,91967.6,58322.9,49883,76624.3,616,25174.1,2.673
81770.9,59229,90478.2,50341.7,44272,74521,509.74,13837.7,2.673
65806.7,40989,105216,52733.5,44297,78017.6,511.28,21679.9,2.673
75361.3,47848,103220,50896.8,44312,75274.7,244.86,19796.4,2.674
107094,81009,86639,42306.5,38569,71886.7,432.74,14169.6,2.675
154179,113093,89345,70189.9,60929,75497.2,563.64,18002.9,2.675
105948,76140,91192.2,64542.2,58316,72533.1,530.53,19348.6,2.675
144459,93656,101085,82602,70549,76732.6,786.94,16429,2.676
120468,81205,97222.8,84531.6,70729,78325.2,924,34441.2,2.676
84769.9,63105,88035.5,29041.2,25973,73277.8,271.81,20597.8,2.676
107737,66772,105743,85739.8,73624,76320.8,673.75,23996.2,2.676
139586,87737,104265,95428.1,81069,77143.9,465.85,35472.2,2.676
158429,98441,105473,88332.5,75236,76944,825.44,33537.6,2.677
136304,92983,96069.4,73393.9,62239,77281.8,593.67,17382.2,2.677
121820,77996,102359,65152.1,55432,77027.8,535.92,40177.4,2.678
114563,73332,102384,101683,86120,77379,985.6,32262.5,2.678
78414.7,52495,97894.8,42174.7,36978,74746.1,261.8,26815.7,2.678
93567.4,66457,92270.7,37205.3,32356,75358.1,512.05,27325.4,2.678
150373,109766,89780.6,61903.4,53450,75900.9,644.49,26845.9,2.678
87952,59552,96789.7,51835.7,45272,75037.6,386.54,21415.7,2.679
97875.8,71185,90108.8,40866.5,36649,73077.7,371.91,28165.7,2.679
103114,71650,94314.8,78045.8,60734,84216.6,1201.2,34781,2.68
103164,65561,103125,75635.3,63268,78346.6,515.13,31723.9,2.68
111281,80044,91111,46320.5,40033,75828.9,344.19,33853.7,2.681
132835,92927,93680.5,60937.2,53298,74929.3,626.01,28705,2.681
120877,77544,102159,61169,52152,76867.1,464.31,21090.2,2.682
144259,91168,103700,78123.6,66020,77550.9,599.83,38772.7,2.682
144003,97011,97281.7,78139.4,67935,75380.1,606.76,30059.3,2.682
99689.6,71991,90751,43801.9,38255,75038.6,749.21,20297.5,2.682
131515,83288,103484,115188,95221,79278.7,1018.71,20057,2.683
99886.7,73249,89368.8,48878.6,43157,74224.6,288.75,23981,2.683
135245,89861,98634.6,55870.6,48685,75208.7,192.5,10025.3,2.683
97560.3,65473,97654.2,55427,48333,75155,418.11,31771.4,2.683
98903,76472,84759.3,27400.3,24885,72160.2,132.44,10474.6,2.684
134904,82779,106803,79537.7,65958,79028.8,960.96,41443.9,2.684
141037,91854,100627,67517.3,57175,77390.7,823.13,38871.4,2.684
101062,63651,104055,77755.7,64287,79266.4,779.24,41423,2.685
87684.5,59850,96014.9,39407.8,34503,74852.2,518.21,25789.7,2.685
138289,100348,90314.5,69781,58869,77683.8,743.82,36845.3,2.685
103093,73473,91956.4,65913.1,59557,72530.2,418.88,27952.6,2.686
108626,75553,94224,57793.7,48761,77676.2,515.13,19787.8,2.686
104890,76374,90005.6,34648.6,30225,75127.5,317.24,20938.3,2.686
91121.9,68820,86773.7,64889.3,56204,75663.4,512.05,17129.5,2.686
92877.4,64547,94300.5,62140.3,54635,74538.8,833.14,27919.4,2.687
126617,88604,93652.3,105758,91141,76046.5,671.44,39169.4,2.687
133542,83338,105016,75576.2,62919,78719.7,1150.38,32616.7,2.687
122056,84157,95049,64281.6,54553,77223.2,785.4,43780.3,2.688
92570.2,58625,103483,69431.8,57625,78963.7,408.1,23469.8,2.688
95372.2,70942,88104.5,39703,36247,71784.5,157.85,17959.7,2.689
167990,109053,100955,68838.5,58896,76599.4,469.7,42513.8,2.689
84218.9,64108,86094.8,40114.1,36412,72199.2,329.56,10867.7,2.689
94565.1,60610,102251,89032.3,76430,76342,574.42,28300.3,2.689
116957,83273,92045.7,50615.3,44573,74420,386.54,19451.5,2.69
87507.8,61572,93141.6,66620.2,58736,74332.9,507.43,18807.8,2.69
107074,75716,92677.8,49356.7,43560,74257.2,363.44,18995,2.69
86567,58658,96717.5,59612.4,52618,74247.6,737.66,20223.4,2.691
107961,75961,93144.2,53947.4,47801,73962.9,424.27,29819.5,2.691
89651.2,60166,97652.8,76063.7,65258,76387.7,414.26,29314.1,2.691
145551,88076,108302,76549,64172,78176,851.62,48782.2,2.691
96414.1,65230,96866.4,41612.4,36647,74415.7,512.82,27386.6,2.692
133581,83353,105028,68429.5,57716,77701.1,599.83,38018.2,2.692
140790,90916,101487,81996.5,67496,79615.4,665.28,55970.6,2.692
133715,87741,99875.3,50243.8,41760,78850,379.61,25882.6,2.692
103254,65309,103613,66868.6,54928,79782.6,583.66,24135.8,2.692
120414,89477,88195.4,42174,38377,72020.1,585.97,41153,2.693
88541.4,61660,94107.2,49246.6,41877,77069.1,602.14,24585.8,2.693
81979.5,58637,91624.9,45103,40925,72226.5,508.2,21276.7,2.693
101184,62741,105692,69651.4,56373,80972.7,328.02,15309.4,2.694
90177.9,64578,91515.7,36230.4,31790,74690,528.22,18169.9,2.694
103780,76989,88341.4,44033.8,39709,72673.6,143.22,12823.9,2.694
83912.3,57926,94936.3,50300.6,44661,73811.7,175.56,11222.6,2.694
108345,76899,92335.3,56443.7,50267,73588.9,313.39,22448.2,2.694
113771,85277,87433.8,69593.8,60845,74959.3,693.77,29371.7,2.695
156419,103816,98742.5,82931,71608,75898.9,880.88,79055.3,2.695
109511,76811,93436,51834.2,46280,73401.2,116.27,15960.2,2.696
74652.2,52937,92419.4,65816.6,58036,74322.1,501.27,18674.6,2.696
99020.8,68544,94675.4,43871,36080,79687.7,439.67,23544,2.696
91864.3,60792,99033.1,59278.3,52001,74707.5,262.57,11288.2,2.697
106232,80350,86645.9,35861,32631,72023.2,194.04,11667.6,2.697
96518.4,56347,112258,75582,61622,80382.7,662.2,21727.4,2.697
141843,86711,107205,100383,83471,78814.3,560.56,15019.9,2.697
128956,77500,109049,90519.8,74332,79808.3,1136.52,74572.6,2.697
107205,67548,104012,88693.2,72709,79943.3,535.15,28825.2,2.698
90312.3,52520,112694,75412.8,61260,80676.7,800.03,26125.2,2.698
69207,50572,89685.1,34351.2,30220,74495.1,260.26,16668.7,2.698
87497,59155,96935.2,46094.4,40944,73779.9,233.31,16197.1,2.699
83714.6,59565,92106.4,76785.1,65533,76788.6,542.85,38682,2.699
69466.2,48404,94053,51071.8,43660,76661.5,448.14,36589,2.7
77581.4,48067,105777,58615.2,49155,78148.8,78.54,27357.1,2.701
105684,68236,101503,71797,61272,76793.4,678.37,48449.5,2.701
115908,78887,96291.4,56048.4,49567,74105.5,291.06,35735,2.701
85655.7,60806,92318.7,47443.7,39669,78380.3,549.78,15711.8,2.701
84706.6,61301,90558.5,57716.6,51489,73462.6,480.48,15012,2.701
117624,82885,93003.9,52650.7,46973,73457.5,649.11,42759.4,2.701
139138,109698,83124.1,90609.1,81238,73095.8,749.98,14773,2.702
113310,88289,84108.9,53978.4,49097,72051.8,453.53,28696.3,2.702
136276,95411,93605.3,70490.2,60587,76248.1,762.3,16132.3,2.702
108966,75601,94458.8,69404.4,58333,77974.5,674.52,25277.8,2.702
110336,73777,98011.3,60940.1,52969,75398.2,342.65,4979.52,2.703
100232,66094,99385.5,62259.8,53779,75870.9,463.54,20662.6,2.703
100700,65999,99993.1,61178.4,53282,75248.5,488.18,10246.3,2.703
89577.6,63137,92981.3,53469.4,47869,73203.3,639.1,23487.1,2.704
152406,103169,96813,79276.3,67933,76479.1,539,34094.2,2.704
100113,73688,89037.9,64724.4,57409,73887,465.08,33234.5,2.705
75839.4,53951,92124.5,30337.9,27099,73369,343.42,13973.8,2.705
89025.3,52814,110470,80939.5,68954,76927.4,491.26,22970.9,2.705
140876,91660,100725,86868,72796,78204.6,652.19,35366.4,2.706
124384,83278,97884.6,57873.6,49763,76217.4,401.94,28731.6,2.706
124840,89574,91338.3,56071.4,49678,73970.3,321.09,13664.2,2.707
165144,119456,90601.5,60433.9,52364,75635.9,720.72,26575.9,2.707
129737,81804,103937,74417,57301,85111.9,377.3,52081.2,2.707
103124,65380,103371,62383,53000,77138.3,373.45,21795.1,2.707
94373.8,68703,90023.4,45405.4,40146,74121.6,301.84,19737.4,2.707
111034,74435,97759.6,91023.8,78559,75934.5,842.38,31064.4,2.708
96354.6,68456,92244.5,59554.1,53324,73192.9,646.03,16839.4,2.709
157071,115503,89121.4,61272.7,53842,74580.6,698.39,20648.2,2.709
91358.1,61757,96948.4,46455.8,40649,74898,510.51,31379,2.709
84465.3,55676,99423.8,88213,72312,79947,620.62,47503.4,2.71
105093,76303,90263.6,43477.2,37819,75341,291.83,13880.9,2.71
91262.7,66243,90288.7,44446.3,39267,74180.2,520.52,16853.8,2.71
118798,85198,91381.9,53560.8,47998,73131.4,518.21,20520,2.71
106843,74138,94446.2,50796,45146,73737.8,268.73,20692.1,2.71
110934,76256,95339.3,53845.9,46172,76428.3,585.97,14219.3,2.71
109512,74345,96535.9,96965.3,84676,75047.4,921.69,28391,2.711
133656,101480,86315.1,51804.7,46680,72730.8,441.98,39393.4,2.712
140275,83292,110372,83198.9,67153,81195.5,643.72,24492.2,2.712
86069.1,50724,111202,73747.4,60500,79886.2,894.74,42767.3,2.712
118824,77096,101007,90349.2,77889,76020.1,821.59,41074.6,2.713
98223.4,64394,99965.3,68254.6,60227,74271.2,658.35,21763.4,2.713
122877,87190,92359.8,52375.7,46574,73699.8,241.78,37227.6,2.714
88448.6,60079,96482.5,44572.3,39490,73970.4,351.12,9048.24,2.714
135391,83868,105797,92494.1,75356,80440.7,798.49,34366.3,2.714
98592.6,64084,100827,74065,65644,73943.1,997.15,19266.5,2.714
141827,87420,106323,90311,72885,81205,543.62,35251.9,2.714
143829,100384,93899.3,52105.7,44704,76386.9,1278.97,20331.4,2.714
74063.4,54702,88732,67532.4,57287,77256.7,418.88,29261.5,2.715
95109.8,65050,95820.3,49567,43715,74309.1,423.5,8755.2,2.715
128914,82841,101985,96441.1,80201,78806.6,1049.51,43699,2.715
95508.5,71084,88054.2,43120.1,38741,72943.9,377.3,20295.4,2.716
133645,98788,88660,52341.1,46704,73446.1,354.2,11301.1,2.716
106674,67401,103722,81306.7,66329,80334.7,676.83,16021.4,2.716
82730.2,57357,94527.4,69090.5,56960,79492.9,765.38,48703,2.716
128851,80157,105348,78341.8,63344,81052.8,800.03,53704.8,2.717
76302.7,55421,90228.9,39775.7,34720,75078.9,452.76,21602.9,2.717
147133,98080,98312.6,66101.8,55564,77965,505.12,31244.4,2.717
83014.4,60484,89948.3,48870,43640,73390.1,383.46,15161.8,2.718
104282,75839,90114.6,65664.7,57346,75042.8,441.98,17473,2.718
97785.6,65628,97648.5,76075.2,64321,77512.2,468.93,38077.9,2.719
107704,65592,107612,79333.2,66323,78391.8,771.54,50925.6,2.719
97684.5,70514,90788.4,106394,87262,79904.4,942.48,30890.9,2.719
99028.5,69657,93169.8,41629.7,37588,72582.8,475.86,14946.5,2.72
67145,40933,107503,50348.2,42357,77900.2,512.05,14364.7,2.72
98885.1,65320,99212.1,54765.4,46961,76427.3,446.6,18244.1,2.72
116780,67232,113834,80988.5,67420,78725.3,711.48,18306.7,2.72
98882.6,64297,100788,85464.7,66340,84428.9,1109.57,37429.2,2.72
122600,75711,106123,68564.2,58178,77235.8,388.85,29747.5,2.721
80782.1,57849,91516.4,62649.4,52749,77836.3,565.95,47335,2.721
132497,83621,103841,65922.5,56281,76763,534.38,43497.4,2.722
116065,73973,102827,71967.6,59373,79437.9,685.3,45864.7,2.722
85241,55921,99897.2,46929.6,39637,77593.6,418.11,17642.2,2.723
69965.4,51845,88441.6,38107.4,34217,72987.4,348.04,10006.6,2.723
77276.2,57339,88323.3,35542.1,32054,72667.6,347.27,17939.5,2.723
107980,79000,89576.5,53472.2,46389,75542.8,333.41,20162.9,2.723
113041,77752,95280.8,74121.1,64716,75060.3,527.45,35100,2.723
106715,75991,92032.8,47522.9,39631,78586.5,379.61,37932.5,2.724
118372,74987,103453,63018.7,53743,76847.1,592.9,50063,2.724
154744,112244,90350.7,52461.4,46712,73602.2,331.1,18874.1,2.724
73971.2,48225,100524,45627.1,40153,74470.6,301.07,20746.1,2.724
153004,112763,88923.5,93874.3,79926,76973,944.79,13699.4,2.725
104920,71968,95543.3,64896.5,55780,76247,551.32,34445.5,2.725
130833,81336,105418,64931,52533,81002.8,386.54,46326.2,2.725
86412.2,57209,98989.8,72704.2,59421,80186.1,361.9,17725.7,2.726
77665.9,54846,92803.7,68242.3,57949,77177,506.66,22280.4,2.727
88455,62885,92184,51625.4,45981,73580.9,395.78,26928,2.727
138152,90085,100504,72362.9,62937,75351.1,723.03,60871.7,2.728
129095,86116,98243.9,98192.9,85744,75051,642.95,22198.3,2.728
109098,78249,91373.2,74682.7,67261,72767.4,487.41,21067.9,2.728
146911,98273,97971.8,98412.5,82617,78065.8,784.63,57315.6,2.728
122637,84645,94951,75865,64433,77163.7,489.72,24717.6,2.729
88548.5,58002,100050,42003.4,35674,77163.5,719.95,11865.6,2.73
153313,108016,93018.6,78683,66556,77477.2,599.83,16233.8,2.73
150086,112953,87080.6,58766.4,51908,74195,304.92,75896.6,2.73
73990.4,43321,111933,59523.1,51204,76183.6,632.94,25154.6,2.73
99317.1,74900,86900.5,43205.8,38972,72655.6,540.54,11181.6,2.731
60583,39424,100709,74466.7,63372,77009.6,803.88,27205.9,2.732
124548,86304,94576.9,56864.9,49052,75974.4,224.84,38145.6,2.733
85275.5,65128,85809.7,29945.5,26433,74244.7,90.09,9730.08,2.733
95227.5,63611,98109.3,65065,56134,75962.8,762.3,22827.6,2.733
100084,69385,94532.5,59706.7,52717,74225.4,273.35,23117,2.733
148175,97900,99191.2,90820.8,77852,76453.2,658.35,40534.6,2.734
88431.4,62832,92237,54858.2,45176,79581.9,476.63,19628.6,2.735
71703.7,44093,106574,59505.8,50400,77376.5,237.93,19393.9,2.735
121304,81716,97285.2,73733,63392,76226.8,605.22,21810.2,2.735
157407,96254,107173,67774.3,56190,79047.1,528.99,23615.3,2.735
108470,71582,99308.1,69712.6,58995,77441.9,473.55,17834.4,2.735
173304,117600,96578.8,70767.4,60732,76365.2,515.9,36046.8,2.736
120936,86970,91130.7,75448.1,63363,78035.5,509.74,16677.4,2.736
120844,83936,94353.4,48459.6,41728,76108.3,519.75,34176.2,2.736
140092,93711,97971.8,64252.8,53682,78441,515.9,37301.8,2.736
102089,75869,88184.9,44488.8,39872,73124.4,302.61,28794.2,2.737
157781,112685,91763.3,73720.8,64960,74374.5,490.49,32706,2.737
92576,69509,87284.5,77312.9,66045,76717,991.76,43932.2,2.737
88638.7,65839,88230.8,39396.2,35266,73211.4,378.07,17788.3,2.738
107430,67953,103609,86586.5,72837,77907.3,965.58,46913,2.738
136012,85637,104087,102839,86985,77480.7,798.49,33496.6,2.738
119324,71134,109933,79575.8,61495,84805,722.26,47242.1,2.739
71468.8,48869,95843.6,33613.2,29113,75666.4,387.31,15927.1,2.739
125101,81241,100918,97555.7,84781,75410.9,901.67,17933.8,2.74
122141,84566,94655.8,46195.9,40086,75525,415.8,20198.2,2.74
99382.4,67920,95894.1,48841.2,43924,72872.6,525.14,21743.3,2.74
105972,70480,98538.2,72655.2,63860,74562,508.97,29347.9,2.74
92225.3,64566,93610.8,58088.9,50746,75019,893.97,24176.9,2.741
94673.3,78447,79091.7,97523.3,86559,73837.3,4514.51,18020.9,2.741
110690,72217,100450,62770.3,54100,76039.1,478.17,33874.6,2.741
88525.4,61589,94198.7,40261,35761,73782.7,124.74,23588.6,2.742
